"location","variant","date","num_sequences","perc_sequences","num_sequences_total"
"Lebanon","S:677H.Robin1",2020-07-06,0,0,2
"Lebanon","S:677P.Pelican",2020-07-06,0,0,2
"Lebanon","others",2020-07-06,2,100,2
"Lebanon","non_who",2020-07-06,2,100,2
"Lebanon","Alpha",2020-08-03,0,0,4
"Lebanon","B.1.1.277",2020-08-03,0,0,4
"Lebanon","B.1.1.302",2020-08-03,0,0,4
"Lebanon","B.1.1.519",2020-08-03,0,0,4
"Lebanon","B.1.160",2020-08-03,0,0,4
"Lebanon","B.1.177",2020-08-03,0,0,4
"Lebanon","B.1.221",2020-08-03,0,0,4
"Lebanon","B.1.258",2020-08-03,0,0,4
"Lebanon","B.1.367",2020-08-03,0,0,4
"Lebanon","B.1.620",2020-08-03,0,0,4
"Lebanon","Beta",2020-08-03,0,0,4
"Lebanon","Delta",2020-08-03,0,0,4
"Lebanon","Epsilon",2020-08-03,0,0,4
"Lebanon","Eta",2020-08-03,0,0,4
"Lebanon","Gamma",2020-08-03,0,0,4
"Lebanon","Iota",2020-08-03,0,0,4
"Lebanon","Kappa",2020-08-03,0,0,4
"Lebanon","Lambda",2020-08-03,0,0,4
"Lebanon","Mu",2020-08-03,0,0,4
"Lebanon","Omicron",2020-08-03,0,0,4
"Lebanon","S:677H.Robin1",2020-08-03,0,0,4
"Lebanon","S:677P.Pelican",2020-08-03,0,0,4
"Lebanon","others",2020-08-03,4,100,4
"Lebanon","non_who",2020-08-03,4,100,4
"Lebanon","Alpha",2020-08-17,0,0,3
"Lebanon","B.1.1.277",2020-08-17,0,0,3
"Lebanon","B.1.1.302",2020-08-17,0,0,3
"Lebanon","B.1.1.519",2020-08-17,0,0,3
"Lebanon","B.1.160",2020-08-17,0,0,3
"Lebanon","B.1.177",2020-08-17,0,0,3
"Lebanon","B.1.221",2020-08-17,0,0,3
"Lebanon","B.1.258",2020-08-17,0,0,3
"Lebanon","B.1.367",2020-08-17,0,0,3
"Lebanon","B.1.620",2020-08-17,0,0,3
"Lebanon","Beta",2020-08-17,0,0,3
"Lebanon","Delta",2020-08-17,0,0,3
"Lebanon","Epsilon",2020-08-17,0,0,3
"Lebanon","Eta",2020-08-17,0,0,3
"Lebanon","Gamma",2020-08-17,0,0,3
"Lebanon","Iota",2020-08-17,0,0,3
"Lebanon","Kappa",2020-08-17,0,0,3
"Lebanon","Lambda",2020-08-17,0,0,3
"Lebanon","Mu",2020-08-17,0,0,3
"Lebanon","Omicron",2020-08-17,0,0,3
"Lebanon","S:677H.Robin1",2020-08-17,0,0,3
"Lebanon","S:677P.Pelican",2020-08-17,0,0,3
"Lebanon","others",2020-08-17,3,100,3
"Lebanon","non_who",2020-08-17,3,100,3
"Lebanon","Alpha",2020-09-14,0,0,10
"Lebanon","B.1.1.277",2020-09-14,0,0,10
"Lebanon","B.1.1.302",2020-09-14,0,0,10
"Lebanon","B.1.1.519",2020-09-14,0,0,10
"Lebanon","B.1.160",2020-09-14,0,0,10
"Lebanon","B.1.177",2020-09-14,0,0,10
"Lebanon","B.1.221",2020-09-14,0,0,10
"Lebanon","B.1.258",2020-09-14,0,0,10
"Lebanon","B.1.367",2020-09-14,0,0,10
"Lebanon","B.1.620",2020-09-14,0,0,10
"Lebanon","Beta",2020-09-14,0,0,10
"Lebanon","Delta",2020-09-14,0,0,10
"Lebanon","Epsilon",2020-09-14,0,0,10
"Lebanon","Eta",2020-09-14,0,0,10
"Lebanon","Gamma",2020-09-14,0,0,10
"Lebanon","Iota",2020-09-14,0,0,10
"Lebanon","Kappa",2020-09-14,0,0,10
"Lebanon","Lambda",2020-09-14,0,0,10
"Lebanon","Mu",2020-09-14,0,0,10
"Lebanon","Omicron",2020-09-14,0,0,10
"Lebanon","S:677H.Robin1",2020-09-14,0,0,10
"Lebanon","S:677P.Pelican",2020-09-14,0,0,10
"Lebanon","others",2020-09-14,10,100,10
"Lebanon","non_who",2020-09-14,10,100,10
"Lebanon","Alpha",2020-10-12,0,0,3
"Lebanon","B.1.1.277",2020-10-12,0,0,3
"Lebanon","B.1.1.302",2020-10-12,0,0,3
"Lebanon","B.1.1.519",2020-10-12,0,0,3
"Lebanon","B.1.160",2020-10-12,0,0,3
"Lebanon","B.1.177",2020-10-12,0,0,3
"Lebanon","B.1.221",2020-10-12,0,0,3
"Lebanon","B.1.258",2020-10-12,0,0,3
"Lebanon","B.1.367",2020-10-12,0,0,3
"Lebanon","B.1.620",2020-10-12,0,0,3
"Lebanon","Beta",2020-10-12,0,0,3
"Lebanon","Delta",2020-10-12,0,0,3
"Lebanon","Epsilon",2020-10-12,0,0,3
"Lebanon","Eta",2020-10-12,0,0,3
"Lebanon","Gamma",2020-10-12,0,0,3
"Lebanon","Iota",2020-10-12,0,0,3
"Lebanon","Kappa",2020-10-12,0,0,3
"Lebanon","Lambda",2020-10-12,0,0,3
"Lebanon","Mu",2020-10-12,0,0,3
"Lebanon","Omicron",2020-10-12,0,0,3
"Lebanon","S:677H.Robin1",2020-10-12,0,0,3
"Lebanon","S:677P.Pelican",2020-10-12,0,0,3
"Lebanon","others",2020-10-12,3,100,3
"Lebanon","non_who",2020-10-12,3,100,3
"Lebanon","Alpha",2020-12-07,0,0,2
"Lebanon","B.1.1.277",2020-12-07,0,0,2
"Lebanon","B.1.1.302",2020-12-07,0,0,2
"Lebanon","B.1.1.519",2020-12-07,0,0,2
"Lebanon","B.1.160",2020-12-07,0,0,2
"Lebanon","B.1.177",2020-12-07,0,0,2
"Lebanon","B.1.221",2020-12-07,0,0,2
"Lebanon","B.1.258",2020-12-07,0,0,2
"Lebanon","B.1.367",2020-12-07,0,0,2
"Lebanon","B.1.620",2020-12-07,0,0,2
"Lebanon","Beta",2020-12-07,0,0,2
"Lebanon","Delta",2020-12-07,0,0,2
"Lebanon","Epsilon",2020-12-07,0,0,2
"Lebanon","Eta",2020-12-07,0,0,2
"Lebanon","Gamma",2020-12-07,0,0,2
"Lebanon","Iota",2020-12-07,0,0,2
"Lebanon","Kappa",2020-12-07,0,0,2
"Lebanon","Lambda",2020-12-07,0,0,2
"Lebanon","Mu",2020-12-07,0,0,2
"Lebanon","Omicron",2020-12-07,0,0,2
"Lebanon","S:677H.Robin1",2020-12-07,0,0,2
"Lebanon","S:677P.Pelican",2020-12-07,0,0,2
"Lebanon","others",2020-12-07,2,100,2
"Lebanon","non_who",2020-12-07,2,100,2
"Lebanon","Alpha",2020-12-21,0,0,1
"Lebanon","B.1.1.277",2020-12-21,0,0,1
"Lebanon","B.1.1.302",2020-12-21,0,0,1
"Lebanon","B.1.1.519",2020-12-21,0,0,1
"Lebanon","B.1.160",2020-12-21,0,0,1
"Lebanon","B.1.177",2020-12-21,0,0,1
"Lebanon","B.1.221",2020-12-21,0,0,1
"Lebanon","B.1.258",2020-12-21,0,0,1
"Lebanon","B.1.367",2020-12-21,0,0,1
"Lebanon","B.1.620",2020-12-21,0,0,1
"Lebanon","Beta",2020-12-21,0,0,1
"Lebanon","Delta",2020-12-21,0,0,1
"Lebanon","Epsilon",2020-12-21,0,0,1
"Lebanon","Eta",2020-12-21,0,0,1
"Lebanon","Gamma",2020-12-21,0,0,1
"Lebanon","Iota",2020-12-21,0,0,1
"Lebanon","Kappa",2020-12-21,0,0,1
"Lebanon","Lambda",2020-12-21,0,0,1
"Lebanon","Mu",2020-12-21,0,0,1
"Lebanon","Omicron",2020-12-21,0,0,1
"Lebanon","S:677H.Robin1",2020-12-21,0,0,1
"Lebanon","S:677P.Pelican",2020-12-21,0,0,1
"Lebanon","others",2020-12-21,1,100,1
"Lebanon","non_who",2020-12-21,1,100,1
"Lebanon","Alpha",2021-01-04,3,16.67,18
"Lebanon","B.1.1.277",2021-01-04,0,0,18
"Lebanon","B.1.1.302",2021-01-04,0,0,18
"Lebanon","B.1.1.519",2021-01-04,0,0,18
"Lebanon","B.1.160",2021-01-04,0,0,18
"Lebanon","B.1.177",2021-01-04,0,0,18
"Lebanon","B.1.221",2021-01-04,0,0,18
"Lebanon","B.1.258",2021-01-04,1,5.56,18
"Lebanon","B.1.367",2021-01-04,0,0,18
"Lebanon","B.1.620",2021-01-04,0,0,18
"Lebanon","Beta",2021-01-04,0,0,18
"Lebanon","Delta",2021-01-04,0,0,18
"Lebanon","Epsilon",2021-01-04,0,0,18
"Lebanon","Eta",2021-01-04,0,0,18
"Lebanon","Gamma",2021-01-04,0,0,18
"Lebanon","Iota",2021-01-04,0,0,18
"Lebanon","Kappa",2021-01-04,0,0,18
"Lebanon","Lambda",2021-01-04,0,0,18
"Lebanon","Mu",2021-01-04,0,0,18
"Lebanon","Omicron",2021-01-04,0,0,18
"Lebanon","S:677H.Robin1",2021-01-04,0,0,18
"Lebanon","S:677P.Pelican",2021-01-04,0,0,18
"Lebanon","others",2021-01-04,14,77.77,18
"Lebanon","non_who",2021-01-04,15,83.33,18
"Lebanon","Alpha",2021-01-11,5,16.13,31
"Lebanon","B.1.1.277",2021-01-11,0,0,31
"Lebanon","B.1.1.302",2021-01-11,0,0,31
"Lebanon","B.1.1.519",2021-01-11,0,0,31
"Lebanon","B.1.160",2021-01-11,0,0,31
"Lebanon","B.1.177",2021-01-11,2,6.45,31
"Lebanon","B.1.221",2021-01-11,0,0,31
"Lebanon","B.1.258",2021-01-11,0,0,31
"Lebanon","B.1.367",2021-01-11,0,0,31
"Lebanon","B.1.620",2021-01-11,0,0,31
"Lebanon","Beta",2021-01-11,0,0,31
"Lebanon","Delta",2021-01-11,0,0,31
"Lebanon","Epsilon",2021-01-11,0,0,31
"Lebanon","Eta",2021-01-11,0,0,31
"Lebanon","Gamma",2021-01-11,0,0,31
"Lebanon","Iota",2021-01-11,0,0,31
"Lebanon","Kappa",2021-01-11,0,0,31
"Lebanon","Lambda",2021-01-11,0,0,31
"Lebanon","Mu",2021-01-11,0,0,31
"Lebanon","Omicron",2021-01-11,0,0,31
"Lebanon","S:677H.Robin1",2021-01-11,0,0,31
"Lebanon","S:677P.Pelican",2021-01-11,0,0,31
"Lebanon","others",2021-01-11,24,77.42,31
"Lebanon","non_who",2021-01-11,26,83.87,31
"Lebanon","Alpha",2021-01-25,27,42.86,63
"Lebanon","B.1.1.277",2021-01-25,0,0,63
"Lebanon","B.1.1.302",2021-01-25,0,0,63
"Lebanon","B.1.1.519",2021-01-25,0,0,63
"Lebanon","B.1.160",2021-01-25,0,0,63
"Lebanon","B.1.177",2021-01-25,2,3.17,63
"Lebanon","B.1.221",2021-01-25,0,0,63
"Lebanon","B.1.258",2021-01-25,0,0,63
"Lebanon","B.1.367",2021-01-25,0,0,63
"Lebanon","B.1.620",2021-01-25,0,0,63
"Lebanon","Beta",2021-01-25,0,0,63
"Lebanon","Delta",2021-01-25,0,0,63
"Lebanon","Epsilon",2021-01-25,0,0,63
"Lebanon","Eta",2021-01-25,0,0,63
"Lebanon","Gamma",2021-01-25,0,0,63
"Lebanon","Iota",2021-01-25,0,0,63
"Lebanon","Kappa",2021-01-25,0,0,63
"Lebanon","Lambda",2021-01-25,0,0,63
"Lebanon","Mu",2021-01-25,0,0,63
"Lebanon","Omicron",2021-01-25,0,0,63
"Lebanon","S:677H.Robin1",2021-01-25,0,0,63
"Lebanon","S:677P.Pelican",2021-01-25,0,0,63
"Lebanon","others",2021-01-25,34,53.97,63
"Lebanon","non_who",2021-01-25,36,57.14,63
"Lebanon","Alpha",2021-02-08,54,87.1,62
"Lebanon","B.1.1.277",2021-02-08,0,0,62
"Lebanon","B.1.1.302",2021-02-08,0,0,62
"Lebanon","B.1.1.519",2021-02-08,0,0,62
"Lebanon","B.1.160",2021-02-08,0,0,62
"Lebanon","B.1.177",2021-02-08,0,0,62
"Lebanon","B.1.221",2021-02-08,0,0,62
"Lebanon","B.1.258",2021-02-08,0,0,62
"Lebanon","B.1.367",2021-02-08,0,0,62
"Lebanon","B.1.620",2021-02-08,0,0,62
"Lebanon","Beta",2021-02-08,0,0,62
"Lebanon","Delta",2021-02-08,0,0,62
"Lebanon","Epsilon",2021-02-08,0,0,62
"Lebanon","Eta",2021-02-08,0,0,62
"Lebanon","Gamma",2021-02-08,0,0,62
"Lebanon","Iota",2021-02-08,0,0,62
"Lebanon","Kappa",2021-02-08,0,0,62
"Lebanon","Lambda",2021-02-08,0,0,62
"Lebanon","Mu",2021-02-08,0,0,62
"Lebanon","Omicron",2021-02-08,0,0,62
"Lebanon","S:677H.Robin1",2021-02-08,0,0,62
"Lebanon","S:677P.Pelican",2021-02-08,0,0,62
"Lebanon","others",2021-02-08,8,12.9,62
"Lebanon","non_who",2021-02-08,8,12.9,62
"Lebanon","Alpha",2021-02-22,133,95.68,139
"Lebanon","B.1.1.277",2021-02-22,0,0,139
"Lebanon","B.1.1.302",2021-02-22,0,0,139
"Lebanon","B.1.1.519",2021-02-22,0,0,139
"Lebanon","B.1.160",2021-02-22,0,0,139
"Lebanon","B.1.177",2021-02-22,0,0,139
"Lebanon","B.1.221",2021-02-22,0,0,139
"Lebanon","B.1.258",2021-02-22,0,0,139
"Lebanon","B.1.367",2021-02-22,0,0,139
"Lebanon","B.1.620",2021-02-22,0,0,139
"Lebanon","Beta",2021-02-22,0,0,139
"Lebanon","Delta",2021-02-22,0,0,139
"Lebanon","Epsilon",2021-02-22,0,0,139
"Lebanon","Eta",2021-02-22,0,0,139
"Lebanon","Gamma",2021-02-22,0,0,139
"Lebanon","Iota",2021-02-22,0,0,139
"Lebanon","Kappa",2021-02-22,0,0,139
"Lebanon","Lambda",2021-02-22,0,0,139
"Lebanon","Mu",2021-02-22,0,0,139
"Lebanon","Omicron",2021-02-22,0,0,139
"Lebanon","S:677H.Robin1",2021-02-22,0,0,139
"Lebanon","S:677P.Pelican",2021-02-22,0,0,139
"Lebanon","others",2021-02-22,6,4.32,139
"Lebanon","non_who",2021-02-22,6,4.32,139
"Lebanon","Alpha",2021-03-08,156,99.36,157
"Lebanon","B.1.1.277",2021-03-08,0,0,157
"Lebanon","B.1.1.302",2021-03-08,0,0,157
"Lebanon","B.1.1.519",2021-03-08,0,0,157
"Lebanon","B.1.160",2021-03-08,0,0,157
"Lebanon","B.1.177",2021-03-08,0,0,157
"Lebanon","B.1.221",2021-03-08,0,0,157
"Lebanon","B.1.258",2021-03-08,0,0,157
"Lebanon","B.1.367",2021-03-08,0,0,157
"Lebanon","B.1.620",2021-03-08,0,0,157
"Lebanon","Beta",2021-03-08,0,0,157
"Lebanon","Delta",2021-03-08,0,0,157
"Lebanon","Epsilon",2021-03-08,0,0,157
"Lebanon","Eta",2021-03-08,0,0,157
"Lebanon","Gamma",2021-03-08,0,0,157
"Lebanon","Iota",2021-03-08,0,0,157
"Lebanon","Kappa",2021-03-08,0,0,157
"Lebanon","Lambda",2021-03-08,0,0,157
"Lebanon","Mu",2021-03-08,0,0,157
"Lebanon","Omicron",2021-03-08,0,0,157
"Lebanon","S:677H.Robin1",2021-03-08,0,0,157
"Lebanon","S:677P.Pelican",2021-03-08,0,0,157
"Lebanon","others",2021-03-08,1,0.64,157
"Lebanon","non_who",2021-03-08,1,0.64,157
"Lebanon","Alpha",2021-03-22,130,100,130
"Lebanon","B.1.1.277",2021-03-22,0,0,130
"Lebanon","B.1.1.302",2021-03-22,0,0,130
"Lebanon","B.1.1.519",2021-03-22,0,0,130
"Lebanon","B.1.160",2021-03-22,0,0,130
"Lebanon","B.1.177",2021-03-22,0,0,130
"Lebanon","B.1.221",2021-03-22,0,0,130
"Lebanon","B.1.258",2021-03-22,0,0,130
"Lebanon","B.1.367",2021-03-22,0,0,130
"Lebanon","B.1.620",2021-03-22,0,0,130
"Lebanon","Beta",2021-03-22,0,0,130
"Lebanon","Delta",2021-03-22,0,0,130
"Lebanon","Epsilon",2021-03-22,0,0,130
"Lebanon","Eta",2021-03-22,0,0,130
"Lebanon","Gamma",2021-03-22,0,0,130
"Lebanon","Iota",2021-03-22,0,0,130
"Lebanon","Kappa",2021-03-22,0,0,130
"Lebanon","Lambda",2021-03-22,0,0,130
"Lebanon","Mu",2021-03-22,0,0,130
"Lebanon","Omicron",2021-03-22,0,0,130
"Lebanon","S:677H.Robin1",2021-03-22,0,0,130
"Lebanon","S:677P.Pelican",2021-03-22,0,0,130
"Lebanon","others",2021-03-22,0,0,130
"Lebanon","non_who",2021-03-22,0,0,130
"Lebanon","Alpha",2021-04-05,117,100,117
"Lebanon","B.1.1.277",2021-04-05,0,0,117
"Lebanon","B.1.1.302",2021-04-05,0,0,117
"Lebanon","B.1.1.519",2021-04-05,0,0,117
"Lebanon","B.1.160",2021-04-05,0,0,117
"Lebanon","B.1.177",2021-04-05,0,0,117
"Lebanon","B.1.221",2021-04-05,0,0,117
"Lebanon","B.1.258",2021-04-05,0,0,117
"Lebanon","B.1.367",2021-04-05,0,0,117
"Lebanon","B.1.620",2021-04-05,0,0,117
"Lebanon","Beta",2021-04-05,0,0,117
"Lebanon","Delta",2021-04-05,0,0,117
"Lebanon","Epsilon",2021-04-05,0,0,117
"Lebanon","Eta",2021-04-05,0,0,117
"Lebanon","Gamma",2021-04-05,0,0,117
"Lebanon","Iota",2021-04-05,0,0,117
"Lebanon","Kappa",2021-04-05,0,0,117
"Lebanon","Lambda",2021-04-05,0,0,117
"Lebanon","Mu",2021-04-05,0,0,117
"Lebanon","Omicron",2021-04-05,0,0,117
"Lebanon","S:677H.Robin1",2021-04-05,0,0,117
"Lebanon","S:677P.Pelican",2021-04-05,0,0,117
"Lebanon","others",2021-04-05,0,0,117
"Lebanon","non_who",2021-04-05,0,0,117
"Lebanon","Alpha",2021-04-19,77,100,77
"Lebanon","B.1.1.277",2021-04-19,0,0,77
"Lebanon","B.1.1.302",2021-04-19,0,0,77
"Lebanon","B.1.1.519",2021-04-19,0,0,77
"Lebanon","B.1.160",2021-04-19,0,0,77
"Lebanon","B.1.177",2021-04-19,0,0,77
"Lebanon","B.1.221",2021-04-19,0,0,77
"Lebanon","B.1.258",2021-04-19,0,0,77
"Lebanon","B.1.367",2021-04-19,0,0,77
"Lebanon","B.1.620",2021-04-19,0,0,77
"Lebanon","Beta",2021-04-19,0,0,77
"Lebanon","Delta",2021-04-19,0,0,77
"Lebanon","Epsilon",2021-04-19,0,0,77
"Lebanon","Eta",2021-04-19,0,0,77
"Lebanon","Gamma",2021-04-19,0,0,77
"Lebanon","Iota",2021-04-19,0,0,77
"Lebanon","Kappa",2021-04-19,0,0,77
"Lebanon","Lambda",2021-04-19,0,0,77
"Lebanon","Mu",2021-04-19,0,0,77
"Lebanon","Omicron",2021-04-19,0,0,77
"Lebanon","S:677H.Robin1",2021-04-19,0,0,77
"Lebanon","S:677P.Pelican",2021-04-19,0,0,77
"Lebanon","others",2021-04-19,0,0,77
"Lebanon","non_who",2021-04-19,0,0,77
"Lebanon","Alpha",2021-05-03,90,98.9,91
"Lebanon","B.1.1.277",2021-05-03,0,0,91
"Lebanon","B.1.1.302",2021-05-03,0,0,91
"Lebanon","B.1.1.519",2021-05-03,0,0,91
"Lebanon","B.1.160",2021-05-03,0,0,91
"Lebanon","B.1.177",2021-05-03,0,0,91
"Lebanon","B.1.221",2021-05-03,0,0,91
"Lebanon","B.1.258",2021-05-03,0,0,91
"Lebanon","B.1.367",2021-05-03,0,0,91
"Lebanon","B.1.620",2021-05-03,0,0,91
"Lebanon","Beta",2021-05-03,0,0,91
"Lebanon","Delta",2021-05-03,0,0,91
"Lebanon","Epsilon",2021-05-03,0,0,91
"Lebanon","Eta",2021-05-03,0,0,91
"Lebanon","Gamma",2021-05-03,0,0,91
"Lebanon","Iota",2021-05-03,0,0,91
"Lebanon","Kappa",2021-05-03,0,0,91
"Lebanon","Lambda",2021-05-03,0,0,91
"Lebanon","Mu",2021-05-03,0,0,91
"Lebanon","Omicron",2021-05-03,0,0,91
"Lebanon","S:677H.Robin1",2021-05-03,0,0,91
"Lebanon","S:677P.Pelican",2021-05-03,0,0,91
"Lebanon","others",2021-05-03,1,1.1,91
"Lebanon","non_who",2021-05-03,1,1.1,91
"Lebanon","Alpha",2021-05-17,11,100,11
"Lebanon","B.1.1.277",2021-05-17,0,0,11
"Lebanon","B.1.1.302",2021-05-17,0,0,11
"Lebanon","B.1.1.519",2021-05-17,0,0,11
"Lebanon","B.1.160",2021-05-17,0,0,11
"Lebanon","B.1.177",2021-05-17,0,0,11
"Lebanon","B.1.221",2021-05-17,0,0,11
"Lebanon","B.1.258",2021-05-17,0,0,11
"Lebanon","B.1.367",2021-05-17,0,0,11
"Lebanon","B.1.620",2021-05-17,0,0,11
"Lebanon","Beta",2021-05-17,0,0,11
"Lebanon","Delta",2021-05-17,0,0,11
"Lebanon","Epsilon",2021-05-17,0,0,11
"Lebanon","Eta",2021-05-17,0,0,11
"Lebanon","Gamma",2021-05-17,0,0,11
"Lebanon","Iota",2021-05-17,0,0,11
"Lebanon","Kappa",2021-05-17,0,0,11
"Lebanon","Lambda",2021-05-17,0,0,11
"Lebanon","Mu",2021-05-17,0,0,11
"Lebanon","Omicron",2021-05-17,0,0,11
"Lebanon","S:677H.Robin1",2021-05-17,0,0,11
"Lebanon","S:677P.Pelican",2021-05-17,0,0,11
"Lebanon","others",2021-05-17,0,0,11
"Lebanon","non_who",2021-05-17,0,0,11
"Lebanon","Alpha",2021-06-28,0,0,4
"Lebanon","B.1.1.277",2021-06-28,0,0,4
"Lebanon","B.1.1.302",2021-06-28,0,0,4
"Lebanon","B.1.1.519",2021-06-28,0,0,4
"Lebanon","B.1.160",2021-06-28,0,0,4
"Lebanon","B.1.177",2021-06-28,0,0,4
"Lebanon","B.1.221",2021-06-28,0,0,4
"Lebanon","B.1.258",2021-06-28,0,0,4
"Lebanon","B.1.367",2021-06-28,0,0,4
"Lebanon","B.1.620",2021-06-28,0,0,4
"Lebanon","Beta",2021-06-28,0,0,4
"Lebanon","Delta",2021-06-28,4,100,4
"Lebanon","Epsilon",2021-06-28,0,0,4
"Lebanon","Eta",2021-06-28,0,0,4
"Lebanon","Gamma",2021-06-28,0,0,4
"Lebanon","Iota",2021-06-28,0,0,4
"Lebanon","Kappa",2021-06-28,0,0,4
"Lebanon","Lambda",2021-06-28,0,0,4
"Lebanon","Mu",2021-06-28,0,0,4
"Lebanon","Omicron",2021-06-28,0,0,4
"Lebanon","S:677H.Robin1",2021-06-28,0,0,4
"Lebanon","S:677P.Pelican",2021-06-28,0,0,4
"Lebanon","others",2021-06-28,0,0,4
"Lebanon","non_who",2021-06-28,0,0,4
"Lebanon","Alpha",2021-07-12,0,0,52
"Lebanon","B.1.1.277",2021-07-12,0,0,52
"Lebanon","B.1.1.302",2021-07-12,0,0,52
"Lebanon","B.1.1.519",2021-07-12,0,0,52
"Lebanon","B.1.160",2021-07-12,0,0,52
"Lebanon","B.1.177",2021-07-12,0,0,52
"Lebanon","B.1.221",2021-07-12,0,0,52
"Lebanon","B.1.258",2021-07-12,0,0,52
"Lebanon","B.1.367",2021-07-12,0,0,52
"Lebanon","B.1.620",2021-07-12,0,0,52
"Lebanon","Beta",2021-07-12,0,0,52
"Lebanon","Delta",2021-07-12,52,100,52
"Lebanon","Epsilon",2021-07-12,0,0,52
"Lebanon","Eta",2021-07-12,0,0,52
"Lebanon","Gamma",2021-07-12,0,0,52
"Lebanon","Iota",2021-07-12,0,0,52
"Lebanon","Kappa",2021-07-12,0,0,52
"Lebanon","Lambda",2021-07-12,0,0,52
"Lebanon","Mu",2021-07-12,0,0,52
"Lebanon","Omicron",2021-07-12,0,0,52
"Lebanon","S:677H.Robin1",2021-07-12,0,0,52
"Lebanon","S:677P.Pelican",2021-07-12,0,0,52
"Lebanon","others",2021-07-12,0,0,52
"Lebanon","non_who",2021-07-12,0,0,52
"Lebanon","Alpha",2021-07-26,1,4,25
"Lebanon","B.1.1.277",2021-07-26,0,0,25
"Lebanon","B.1.1.302",2021-07-26,0,0,25
"Lebanon","B.1.1.519",2021-07-26,0,0,25
"Lebanon","B.1.160",2021-07-26,0,0,25
"Lebanon","B.1.177",2021-07-26,0,0,25
"Lebanon","B.1.221",2021-07-26,0,0,25
"Lebanon","B.1.258",2021-07-26,0,0,25
"Lebanon","B.1.367",2021-07-26,0,0,25
"Lebanon","B.1.620",2021-07-26,0,0,25
"Lebanon","Beta",2021-07-26,0,0,25
"Lebanon","Delta",2021-07-26,24,96,25
"Lebanon","Epsilon",2021-07-26,0,0,25
"Lebanon","Eta",2021-07-26,0,0,25
"Lebanon","Gamma",2021-07-26,0,0,25
"Lebanon","Iota",2021-07-26,0,0,25
"Lebanon","Kappa",2021-07-26,0,0,25
"Lebanon","Lambda",2021-07-26,0,0,25
"Lebanon","Mu",2021-07-26,0,0,25
"Lebanon","Omicron",2021-07-26,0,0,25
"Lebanon","S:677H.Robin1",2021-07-26,0,0,25
"Lebanon","S:677P.Pelican",2021-07-26,0,0,25
"Lebanon","others",2021-07-26,0,0,25
"Lebanon","non_who",2021-07-26,0,0,25
"Liechtenstein","Alpha",2020-10-26,0,0,3
"Liechtenstein","B.1.1.277",2020-10-26,0,0,3
"Liechtenstein","B.1.1.302",2020-10-26,0,0,3
"Liechtenstein","B.1.1.519",2020-10-26,0,0,3
"Liechtenstein","B.1.160",2020-10-26,0,0,3
"Liechtenstein","B.1.177",2020-10-26,0,0,3
"Liechtenstein","B.1.221",2020-10-26,0,0,3
"Liechtenstein","B.1.258",2020-10-26,3,100,3
"Liechtenstein","B.1.367",2020-10-26,0,0,3
"Liechtenstein","B.1.620",2020-10-26,0,0,3
"Liechtenstein","Beta",2020-10-26,0,0,3
"Liechtenstein","Delta",2020-10-26,0,0,3
"Liechtenstein","Epsilon",2020-10-26,0,0,3
"Liechtenstein","Eta",2020-10-26,0,0,3
"Liechtenstein","Gamma",2020-10-26,0,0,3
"Liechtenstein","Iota",2020-10-26,0,0,3
"Liechtenstein","Kappa",2020-10-26,0,0,3
"Liechtenstein","Lambda",2020-10-26,0,0,3
"Liechtenstein","Mu",2020-10-26,0,0,3
"Liechtenstein","Omicron",2020-10-26,0,0,3
"Liechtenstein","S:677H.Robin1",2020-10-26,0,0,3
"Liechtenstein","S:677P.Pelican",2020-10-26,0,0,3
"Liechtenstein","others",2020-10-26,0,0,3
"Liechtenstein","non_who",2020-10-26,3,100,3
"Liechtenstein","Alpha",2020-11-23,0,0,1
"Liechtenstein","B.1.1.277",2020-11-23,0,0,1
"Liechtenstein","B.1.1.302",2020-11-23,0,0,1
"Liechtenstein","B.1.1.519",2020-11-23,0,0,1
"Liechtenstein","B.1.160",2020-11-23,0,0,1
"Liechtenstein","B.1.177",2020-11-23,0,0,1
"Liechtenstein","B.1.221",2020-11-23,0,0,1
"Liechtenstein","B.1.258",2020-11-23,1,100,1
"Liechtenstein","B.1.367",2020-11-23,0,0,1
"Liechtenstein","B.1.620",2020-11-23,0,0,1
"Liechtenstein","Beta",2020-11-23,0,0,1
"Liechtenstein","Delta",2020-11-23,0,0,1
"Liechtenstein","Epsilon",2020-11-23,0,0,1
"Liechtenstein","Eta",2020-11-23,0,0,1
"Liechtenstein","Gamma",2020-11-23,0,0,1
"Liechtenstein","Iota",2020-11-23,0,0,1
"Liechtenstein","Kappa",2020-11-23,0,0,1
"Liechtenstein","Lambda",2020-11-23,0,0,1
"Liechtenstein","Mu",2020-11-23,0,0,1
"Liechtenstein","Omicron",2020-11-23,0,0,1
"Liechtenstein","S:677H.Robin1",2020-11-23,0,0,1
"Liechtenstein","S:677P.Pelican",2020-11-23,0,0,1
"Liechtenstein","others",2020-11-23,0,0,1
"Liechtenstein","non_who",2020-11-23,1,100,1
"Liechtenstein","Alpha",2020-12-07,0,0,2
"Liechtenstein","B.1.1.277",2020-12-07,0,0,2
"Liechtenstein","B.1.1.302",2020-12-07,0,0,2
"Liechtenstein","B.1.1.519",2020-12-07,0,0,2
"Liechtenstein","B.1.160",2020-12-07,0,0,2
